Date,Close,Daily_Return,Sentiment_Score,Sentiment_Label,Next_Day_Return,Rolling_Sentiment
2023-06-24,30548.6953125,-0.47815994828226405,0.024166666666666677,Positive,-0.2240147837737516,0.07076533151867974
2023-06-25,30480.26171875,-0.2240147837737516,0.03541666666666667,Positive,-0.6861189753050945,0.0543537668928294
2023-06-26,30271.130859375,-0.6861189753050945,0.09673295454545454,Positive,1.3776598074988877,0.058367565594128104
2023-06-27,30688.1640625,1.3776598074988877,0.059125982042648705,Positive,-1.961401038928634,0.06447217086540004
2023-06-28,30086.24609375,-1.961401038928634,0.03290322051685688,Positive,1.1935868224670187,0.05630827307487888
2023-06-29,30445.3515625,1.1935868224670187,0.06968614718614718,Positive,0.10477918298796851,0.06421437490955213
2023-06-30,30477.251953125,0.10477918298796851,0.02048444976076555,Positive,0.37019798257575953,0.04835944105502946
2023-07-01,30590.078125,0.37019798257575953,0.11666666666666665,Positive,0.10033124506771962,0.061573726769315176
2023-07-02,30620.76953125,0.10033124506771962,0.13457792207792207,Positive,1.749367929268808,0.07573962039949453
2023-07-03,31156.439453125,1.749367929268808,0.0584280303030303,Positive,-1.21598433108826,0.07026748836486249
2023-07-04,30777.58203125,-1.21598433108826,0.005010330578512395,Positive,-0.85586975402272,0.062536681012843
2023-07-05,30514.166015625,-0.85586975402272,0.1,Positive,-1.9821224171432172,0.07212193522472059
2023-07-06,29909.337890625,-1.9821224171432172,0.13674242424242425,Positive,1.4474667943441766,0.08170140337561733
2023-07-07,30342.265625,1.4474667943441766,0.16392188251563253,Positive,-0.16387902600796256,0.10219246519774118
2023-07-08,30292.541015625,-0.16387902600796256,0.09124526515151515,Positive,-0.4004505286051452,0.09856083640986238
2023-07-09,30171.234375,-0.4004505286051452,0.09451587301587301,Positive,0.8061862007427312,0.09283768654385538
2023-07-10,30414.470703125,0.8061862007427312,0.16666666666666666,Positive,0.6788889103658935,0.10830034888151772
2023-07-11,30620.951171875,0.6788889103658935,0.04821625344352616,Positive,-0.7488490028050299,0.11447262357651969
2023-07-12,30391.646484375,-0.7488490028050299,0.10573296327328585,Positive,3.5680934374763718,0.11529161832984625
2023-07-13,31476.048828125,3.5680934374763718,0.12464182642754071,Positive,-3.6280934592069825,0.11356296149914859
2023-07-14,30334.068359375,-3.6280934592069825,0.09940210932857992,Positive,-0.1261344778969442,0.10434585104385537
2023-07-15,30295.806640625,-0.1261344778969442,-0.025644841269841276,Negative,-0.1540603578530031,0.08764726441223301
2023-07-16,30249.1328125,-0.1540603578530031,-0.020555555555555563,Negative,-0.34131272874816654,0.07120848890202894
2023-07-17,30145.888671875,-0.34131272874816654,0.0014704585537918874,Positive,-0.9597533349379406,0.04760903060018968
2023-07-18,29856.5625,-0.9597533349379406,0.0727667297979798,Positive,0.19212301525000086,0.05111624150796877
2023-07-19,29913.923828125,0.19212301525000086,0.1073654244306418,Positive,-0.40752996439197275,0.051349450244733905
2023-07-20,29792.015625,-0.40752996439197275,0.15925324675324676,Positive,0.39181140710413676,0.056293938862691906
2023-07-21,29908.744140625,0.39181140710413676,0.0258364898989899,Positive,-0.4578641136054662,0.04578456465846476
2023-07-22,29771.802734375,-0.4578641136054662,-0.03861111111111112,Negative,1.0504447141318263,0.04393224039542622
2023-07-23,30084.5390625,1.0504447141318263,-0.017142857142857137,Negative,-3.016908602087709,0.04441976874009741
2023-07-24,29176.916015625,-3.016908602087709,0.07930423280423281,Positive,0.17299501204297574,0.05553887934730326
2023-07-25,29227.390625,0.17299501204297574,0.1048989898989899,Positive,0.43651529788248933,0.06012920221887614
2023-07-26,29354.97265625,0.43651529788248933,0.10549758953168044,Positive,-0.4915119656712763,0.05986236866188166
2023-07-27,29210.689453125,-0.4915119656712763,0.14456065759637188,Positive,0.3716332707559111,0.057763427353756676
2023-07-28,29319.24609375,0.3716332707559111,0.049134199134199134,Positive,0.1284885528077373,0.06109167153021514
2023-07-29,29356.91796875,0.1284885528077373,0.08416666666666667,Positive,-0.2779902682116475,0.07863135406989767
2023-07-30,29275.30859375,-0.2779902682116475,0.05399305555555556,Positive,-0.15438698273756435,0.08879362731252806
2023-07-31,29230.111328125,-0.15438698273756435,0.05117084712672948,Positive,1.5245275282999904,0.08477457221574188
2023-08-01,29675.732421875,1.5245275282999904,0.18333333333333335,Positive,-1.7649890828436932,0.09597947842064809
2023-08-02,29151.958984375,-1.7649890828436932,0.12124464340373432,Positive,0.09166006009861949,0.09822905754522722
2023-08-03,29178.6796875,0.09166006009861949,0.01376984126984127,Positive,-0.35843942133476636,0.07954465521286569
2023-08-04,29074.091796875,-0.35843942133476636,0.016666666666666666,Positive,-0.10994270766331304,0.07490643628893248
2023-08-05,29042.126953125,-0.10994270766331304,0.07937229437229437,Positive,-0.0009347950838400898,0.07422152596116502
2023-08-06,29041.85546875,-0.0009347950838400898,0.1057081807081807,Positive,0.47766457759308434,0.08160940098296861
2023-08-07,29180.578125,0.47766457759308434,0.08416666666666667,Positive,2.0044635853149417,0.08632308948867393
2023-08-08,29765.4921875,2.0044635853149417,0.15181818181818182,Positive,-0.6853508270246889,0.0818209249865094
2023-08-09,29561.494140625,-0.6853508270246889,0.17259098925765592,Positive,-0.4461964714047806,0.08915611725135535
2023-08-10,29429.591796875,-0.4461964714047806,0.09678030303030302,Positive,-0.10831598801986919,0.10101475464570704
2023-08-11,29397.71484375,-0.10831598801986919,0.01977212602212602,Positive,0.06207965516027425,0.10145839169648693
2023-08-12,29415.96484375,0.06207965516027425,0.07031407828282828,Positive,-0.45230806453818717,0.10016436082656321
2023-08-13,29282.9140625,-0.45230806453818717,0.015033143939393935,Positive,0.4286776125049352,0.08721078414530795
2023-08-14,29408.443359375,0.4286776125049352,0.12492690058479532,Positive,-0.8096168172366025,0.09303367470504063
2023-08-15,29170.34765625,-0.8096168172366025,0.09889835858585859,Positive,-1.6063173634291772,0.08547369995756589
2023-08-16,28701.779296875,-1.6063173634291772,0.04599116161616161,Positive,-7.097917151940503,0.06738801029449526
2023-08-17,26664.55078125,-7.097917151940503,-0.0029026056014692407,Negative,-2.306411031148714,0.05314759477567065
2023-08-18,26049.556640625,-2.306411031148714,0.1220138888888889,Positive,0.17907574452629138,0.06775356089949393
2023-08-19,26096.205078125,0.17907574452629138,-0.06820436507936509,Negative,0.357825614760654,0.04796521184775201
2023-08-20,26189.583984375,0.357825614760654,0.057932098765432115,Positive,-0.2498831574187843,0.05409363396575747
2023-08-21,26124.140625,-0.2498831574187843,-0.029791666666666668,Negative,-0.35401882238949023,0.0319909815012629
2023-08-22,26031.65625,-0.35401882238949023,0.021978810663021184,Positive,1.5365306423789304,0.021002474655143266
2023-08-23,26431.640625,1.5365306423789304,0.11784286315536313,Positive,-1.018731988472621,0.03126700344645777
2023-08-24,26162.373046875,-1.018731988472621,0.09687830687830688,Positive,-0.4384352975912553,0.04552141951499722
2023-08-25,26047.66796875,-0.4384352975912553,0.12573172198172197,Positive,-0.15051281432193475,0.04605253852825908
2023-08-26,26008.462890625,-0.15051281432193475,0.1640827922077922,Positive,0.31232321991347956,0.07923641814071013
2023-08-27,26089.693359375,0.31232321991347956,0.14761904761904762,Positive,0.06307866874213364,0.09204883940551234
2023-08-28,26106.150390625,0.06307866874213364,0.04518987493987494,Positive,6.2101924766441385,0.10276048820644686
2023-08-29,27727.392578125,6.2101924766441385,0.08893725198412698,Positive,-1.5512708305083889,0.11232597982374767
2023-08-30,27297.265625,-1.5512708305083889,0.026462268791814247,Positive,-5.00340578984273,0.09927160920038357
2023-08-31,25931.47265625,-5.00340578984273,-0.0009532076719576746,Negative,-0.5042060225742162,0.08529567855034577
2023-09-01,25800.724609375,-0.5042060225742162,0.09113636363636363,Positive,0.2638461507599166,0.08035348450100886
2023-09-02,25868.798828125,0.2638461507599166,0.019164862914862912,Positive,0.38953327054152,0.05965092317344752
2023-09-03,25969.56640625,0.38953327054152,0.07062908496732025,Positive,-0.6051329012069284,0.048652357080343614
2023-09-04,25812.416015625,-0.6051329012069284,-0.08928571428571429,Negative,-0.12565113521479931,0.02944155861954516
2023-09-05,25779.982421875,-0.12565113521479931,0.12341517857142857,Positive,-0.10374752516241204,0.034366976703445386
2023-09-06,25753.236328125,-0.10374752516241204,0.06299130763416477,Positive,1.8908652030005024,0.03958541082378118
2023-09-07,26240.1953125,1.8908652030005024,0.0876398909732243,Positive,-1.2749181613965876,0.05224156777309289
2023-09-08,25905.654296875,-1.2749181613965876,0.08690600198412698,Positive,-0.03851113886439439,0.051637230394201934
2023-09-09,25895.677734375,-0.03851113886439439,0.375,Positive,-0.24502611024840304,0.10247082140636439
2023-09-10,25832.2265625,-0.24502611024840304,0.06667640692640693,Positive,-2.592003689674205,0.10190615311480533
2023-09-11,25162.654296875,-2.592003689674205,0.10881799360060229,Positive,2.6654161568650414,0.13020668281285055
2023-09-12,25833.34375,2.6654161568650414,0.011666666666666665,Positive,1.528956036711282,0.11424260968359887
2023-09-13,26228.32421875,1.528956036711282,0.06293706293706293,Positive,1.1870739692642074,0.11423486044115573
2023-09-14,26539.673828125,1.1870739692642074,0.04905372405372406,Positive,0.2600617162704433,0.10872255088122713
